,Start,7,,End,1042,,,0,,,,,,,,,,,
6,41168.44,3.92,0,0,100.48,,,,,,,,3.92,0,#N/A,100.48,,,
6,41168.46,3.92,0,0,100.48,,,,,,,,3.92,0,#N/A,100.48,,,
6,41168.47,3.92,0,0,100.48,,,,,,,,3.92,0,#N/A,100.48,,,
6,41168.50,3.92,0,0,100.48,,,,,,,,3.92,0,#N/A,100.48,,,
6,41168.51,3.92,0,0,100.48,,,,,,,,3.92,0,#N/A,100.48,,,
6,41168.53,3.92,0,0,100.48,,,,,,,,3.92,0,#N/A,100.48,,,
6,41168.54,3.92,0,0,100.48,,,,,,,,3.92,0,#N/A,100.48,,,
6,41168.54,3.92,0,0,100.48,,,,,,,,3.92,0,#N/A,100.48,,,
6,41168.58,4,0,0,100.46,,,,,,,,4,0,#N/A,100.46,,,
6,41168.62,4.09,0,0,100.44,,,,,,,,4.09,0,#N/A,100.44,,,
6,41168.63,4.09,0,0,100.44,,,,,,,,4.09,0,#N/A,100.44,,,
6,41168.64,4.09,0,0,100.44,,,,,,,,4.09,0,#N/A,100.44,,,
6,41168.67,4.15,0,1.23,100.43,,,,,,,,4.15,0,#N/A,100.43,,,
6,41168.71,11.52,7.37,9.85,97.32,,,,,,,,11.52,7.37,#N/A,97.32,,,
6,41168.75,20.02,15.87,10.03,93.73,,,,,,,,20.02,15.87,#N/A,93.73,,,
6,41168.79,22.83,18.68,0,92.55,,,,,,,,22.83,18.68,#N/A,92.55,,,
6,41168.79,22.83,18.68,0,92.55,,,,,,,,22.83,18.68,#N/A,92.55,,,
6,41168.83,22.83,18.68,0,92.55,,,,,,,,22.83,18.68,#N/A,92.55,,,
6,41168.88,22.83,18.68,0,92.55,,,,,,,,22.83,18.68,#N/A,92.55,,,
6,41168.92,22.83,18.68,0,92.55,,,,,,,,22.83,18.68,#N/A,92.55,,,
6,41168.96,22.83,18.68,0,92.55,,,,,,,,22.83,18.68,#N/A,92.55,,,
6,41169.00,23.65,19.5,0,92.2,,,,,,,,0,0,#N/A,92.2,,,
6,41169.04,23.95,19.5,0,92.11,,,,,,,,0.3,0,#N/A,92.11,,,
6,41169.08,23.95,19.5,0,92.11,,,,,,,,0.3,0,#N/A,92.11,,,
6,41169.13,23.95,19.5,0,92.11,,,,,,,,0.3,0,#N/A,92.11,,,
6,41169.17,24.92,19.5,1.23,91.89,,,,,,,,1.27,0,#N/A,91.89,,,
6,41169.18,25.22,19.5,1.23,91.8,,,,,,,,1.57,0,#N/A,91.8,,,
6,41169.21,25.64,19.5,1.15,91.69,,,,,,,,1.99,0,#N/A,91.69,,,
6,41169.25,26.32,19.5,0,91.5,,,,,,,,2.67,0,#N/A,91.5,,,
6,41169.26,26.32,19.5,0,91.5,,,,,,,,2.67,0,#N/A,91.5,,,
6,41169.29,26.32,19.5,0,91.5,,,,,,,,2.67,0,#N/A,91.5,,,
6,41169.29,26.32,19.5,0,91.5,,,,,,,,2.67,0,#N/A,91.5,,,
6,41169.33,26.32,19.5,0,91.5,,,,,,,,2.67,0,#N/A,91.5,,,
6,41169.38,26.32,19.5,0,91.5,,,,,,,,2.67,0,#N/A,91.5,,,
6,41169.42,26.77,19.5,0,91.39,,,,,,,,3.12,0,#N/A,91.39,,,
6,41169.43,26.77,19.5,0,91.39,,,,,,,,3.12,0,#N/A,91.39,,,
6,41169.46,26.77,19.5,0,91.39,,,,,,,,3.12,0,#N/A,91.39,,,
6,41169.47,26.77,19.5,0,91.39,,,,,,,,3.12,0,#N/A,91.39,,,
6,41169.50,26.77,19.5,0,91.39,,,,,,,,3.12,0,#N/A,91.39,,,
6,41169.56,26.8,19.5,0,91.38,,,,,,,,3.15,0,#N/A,91.38,,,
6,41169.57,26.8,19.5,0,91.38,,,,,,,,3.15,0,#N/A,91.38,,,
6,41169.58,26.8,19.5,0,91.38,,,,,,,,3.15,0,#N/A,91.38,,,
6,41169.61,26.8,19.5,0,91.38,,,,,,,,3.15,0,#N/A,91.38,,,
6,41169.63,26.8,19.5,0,91.38,,,,,,,,3.15,0,#N/A,91.38,,,
6,41169.64,26.8,19.5,0,91.38,,,,,,,,3.15,0,#N/A,91.38,,,
6,41169.67,27.68,19.5,9.85,91.14,,,,,,,,4.03,0,#N/A,91.14,,,
6,41169.71,35.88,27.7,9.85,87.69,,,,,,,,12.23,8.2,#N/A,87.69,,,
6,41169.75,44.5,36.32,9.94,84.06,,,,,,,,20.85,16.82,#N/A,84.06,,,
6,41169.79,51.69,43.51,0,81.03,,,,,,,,28.04,24.01,#N/A,81.03,,,
6,41169.83,51.69,43.51,0,81.03,,,,,,,,28.04,24.01,#N/A,81.03,,,
6,41169.85,51.69,43.51,0,81.03,,,,,,,,28.04,24.01,#N/A,81.03,,,
6,41169.88,51.69,43.51,0,81.03,,,,,,,,28.04,24.01,#N/A,81.03,,,
6,41169.92,51.69,43.51,0,81.03,,,,,,,,28.04,24.01,#N/A,81.03,,,
6,41170.01,0.27,0,8.9,80.96,,,,,,,,0,0,#N/A,80.96,,,
6,41170.04,1.26,0,0,80.69,,,,,,,,0.99,0,#N/A,80.69,,,
6,41170.08,1.26,0,0,80.69,,,,,,,,0.99,0,#N/A,80.69,,,
6,41170.13,1.26,0,0,80.69,,,,,,,,0.99,0,#N/A,80.69,,,
6,41170.14,2.48,0,1.23,80.37,,,,,,,,2.21,0,#N/A,80.37,,,
6,41170.17,3.23,0,0,80.19,,,,,,,,2.96,0,#N/A,80.19,,,
6,41170.21,3.56,0,1.23,80.12,,,,,,,,3.29,0,#N/A,80.12,,,
6,41170.21,3.63,0,1.58,80.1,,,,,,,,3.36,0,#N/A,80.1,,,
6,41170.25,3.77,0,0,80.07,,,,,,,,3.5,0,#N/A,80.07,,,
6,41170.29,3.77,0,0,80.07,,,,,,,,3.5,0,#N/A,80.07,,,
6,41170.29,3.77,0,0,80.07,,,,,,,,3.5,0,#N/A,80.07,,,
6,41170.35,3.77,0,0,80.07,,,,,,,,3.5,0,#N/A,80.07,,,
6,41170.38,3.77,0,0,80.07,,,,,,,,3.5,0,#N/A,80.07,,,
6,41170.40,3.77,0,0,80.07,,,,,,,,3.5,0,#N/A,80.07,,,
6,41170.42,3.77,0,0,80.07,,,,,,,,3.5,0,#N/A,80.07,,,
6,41170.43,3.77,0,0,80.07,,,,,,,,3.5,0,#N/A,80.07,,,
6,41170.44,3.77,0,0,80.07,,,,,,,,3.5,0,#N/A,80.07,,,
6,41170.44,3.77,0,0,80.07,,,,,,,,3.5,0,#N/A,80.07,,,
6,41170.46,3.77,0,0,80.07,,,,,,,,3.5,0,#N/A,80.07,,,
6,41170.47,3.77,0,0,80.07,,,,,,,,3.5,0,#N/A,80.07,,,
6,41170.50,3.77,0,0,80.07,,,,,,,,3.5,0,#N/A,80.07,,,
6,41170.50,3.77,0,0,80.07,,,,,,,,3.5,0,#N/A,80.07,,,
6,41170.54,3.8,0,0,80.06,,,,,,,,3.53,0,#N/A,80.06,,,
6,41170.57,3.85,0,1.23,80.05,,,,,,,,3.58,0,#N/A,80.05,,,
6,41170.58,4.09,0,0,79.99,,,,,,,,3.82,0,#N/A,79.99,,,
6,41170.58,4.09,0,0,79.99,,,,,,,,3.82,0,#N/A,79.99,,,
6,41170.60,4.09,0,0,79.99,,,,,,,,3.82,0,#N/A,79.99,,,
6,41170.63,4.09,0,0,79.99,,,,,,,,3.82,0,#N/A,79.99,,,
6,41170.67,4.55,0,0,79.87,,,,,,,,4.28,0,#N/A,79.87,,,
6,41170.71,12.58,8.03,9.77,76.49,,,,,,,,12.31,8.03,#N/A,76.49,,,
6,41170.76,18.07,13.52,0,74.18,,,,,,,,17.8,13.52,#N/A,74.18,,,
6,41170.79,18.07,13.52,0,74.18,,,,,,,,17.8,13.52,#N/A,74.18,,,
6,41170.83,18.07,13.52,0,74.18,,,,,,,,17.8,13.52,#N/A,74.18,,,
6,41170.88,19.07,14.52,0,73.77,,,,,,,,18.8,14.52,#N/A,73.77,,,
6,41170.92,19.07,14.52,0,73.77,,,,,,,,18.8,14.52,#N/A,73.77,,,
6,41170.96,19.07,14.52,0,73.77,,,,,,,,18.8,14.52,#N/A,73.77,,,
6,41171.00,19.07,14.52,0,73.77,,,,,,,,0,0,#N/A,73.77,,,
6,41171.04,0.01,0,0,73.77,,,,,,,,0.01,0,#N/A,73.77,,,
6,41171.08,0.88,0,0,73.54,,,,,,,,0.88,0,#N/A,73.54,,,
6,41171.13,0.88,0,0,73.54,,,,,,,,0.88,0,#N/A,73.54,,,
6,41171.17,1.88,0,0,73.25,,,,,,,,1.88,0,#N/A,73.25,,,
6,41171.21,1.88,0,0,73.25,,,,,,,,1.88,0,#N/A,73.25,,,
6,41171.25,1.88,0,0,73.25,,,,,,,,1.88,0,#N/A,73.25,,,
6,41171.29,1.9,0,0,73.24,,,,,,,,1.9,0,#N/A,73.24,,,
6,41171.33,1.94,0,0,73.24,,,,,,,,1.94,0,#N/A,73.24,,,
6,41171.38,1.94,0,0,73.24,,,,,,,,1.94,0,#N/A,73.24,,,
6,41171.41,1.94,0,0,73.24,,,,,,,,1.94,0,#N/A,73.24,,,
6,41171.42,1.94,0,0,73.24,,,,,,,,1.94,0,#N/A,73.24,,,
6,41171.46,1.98,0,0,73.24,,,,,,,,1.98,0,#N/A,73.24,,,
6,41171.46,1.98,0,0,73.24,,,,,,,,1.98,0,#N/A,73.24,,,
6,41171.46,1.98,0,0,73.24,,,,,,,,1.98,0,#N/A,73.24,,,
6,41171.50,2.05,0,0,73.22,,,,,,,,2.05,0,#N/A,73.22,,,
6,41171.53,2.17,0,0,73.2,,,,,,,,2.17,0,#N/A,73.2,,,
6,41171.55,2.17,0,0,73.2,,,,,,,,2.17,0,#N/A,73.2,,,
6,41171.58,2.17,0,0,73.2,,,,,,,,2.17,0,#N/A,73.2,,,
6,41171.61,2.17,0,0,73.2,,,,,,,,2.17,0,#N/A,73.2,,,
6,41171.63,2.5,0,1.06,73.13,,,,,,,,2.5,0,#N/A,73.13,,,
6,41171.67,7.32,0,9.77,71.87,,,,,,,,7.32,0,#N/A,71.87,,,
6,41171.71,16.14,8.82,10.29,68.17,,,,,,,,16.14,8.82,#N/A,68.17,,,
6,41171.75,24.66,17.34,10.03,64.6,,,,,,,,24.66,17.34,#N/A,64.6,,,
6,41171.79,26.83,19.51,0,63.68,,,,,,,,26.83,19.51,#N/A,63.68,,,
6,41171.83,26.83,19.51,0,63.68,,,,,,,,26.83,19.51,#N/A,63.68,,,
6,41171.88,26.83,19.51,0,63.68,,,,,,,,26.83,19.51,#N/A,63.68,,,
6,41171.92,26.83,19.51,0,63.68,,,,,,,,26.83,19.51,#N/A,63.68,,,
6,41171.96,26.83,19.51,0,63.68,,,,,,,,26.83,19.51,#N/A,63.68,,,
6,41172.00,0.01,0,0,63.68,,,,,,,,0,0,#N/A,63.68,,,
6,41172.04,0.52,0,0,63.54,,,,,,,,0.51,0,#N/A,63.54,,,
6,41172.08,1.18,0,0,63.36,,,,,,,,1.17,0,#N/A,63.36,,,
6,41172.13,2.57,0,1.23,62.95,,,,,,,,2.56,0,#N/A,62.95,,,
6,41172.17,3.73,0,1.32,62.61,,,,,,,,3.72,0,#N/A,62.61,,,
6,41172.21,4,0,0,62.54,,,,,,,,3.99,0,#N/A,62.54,,,
6,41172.26,4.47,0,1.23,62.43,,,,,,,,4.46,0,#N/A,62.43,,,
6,41172.29,4.92,0,1.23,62.3,,,,,,,,4.91,0,#N/A,62.3,,,
6,41172.31,5.43,0,2.88,62.17,,,,,,,,5.42,0,#N/A,62.17,,,
6,41172.32,6.15,0,2.88,61.96,,,,,,,,6.14,0,#N/A,61.96,,,
6,41172.33,6.82,0,0.98,61.79,,,,,,,,6.81,0,#N/A,61.79,,,
6,41172.38,8.24,0,1.06,61.43,,,,,,,,8.23,0,#N/A,61.43,,,
6,41172.39,8.79,0,3.48,61.29,,,,,,,,8.78,0,#N/A,61.29,,,
6,41172.42,9.99,0,0,61.01,,,,,,,,9.98,0,#N/A,61.01,,,
6,41172.46,9.99,0,0,61.01,,,,,,,,9.98,0,#N/A,61.01,,,
6,41172.50,9.99,0,0,61.01,,,,,,,,9.98,0,#N/A,61.01,,,
6,41172.54,10.02,0,0,61.01,,,,,,,,10.01,0,#N/A,61.01,,,
6,41172.58,10.02,0,0,61.01,,,,,,,,10.01,0,#N/A,61.01,,,
6,41172.63,10.16,0,1.41,60.96,,,,,,,,10.15,0,#N/A,60.96,,,
6,41172.65,10.29,0,0,60.93,,,,,,,,10.28,0,#N/A,60.93,,,
6,41172.67,10.29,0,0,60.93,,,,,,,,10.28,0,#N/A,60.93,,,
6,41172.71,18.42,8.13,10.11,57.51,,,,,,,,18.41,8.13,#N/A,57.51,,,
6,41172.75,26.7,16.41,10.03,54.01,,,,,,,,26.69,16.41,#N/A,54.01,,,
6,41172.79,29.14,18.85,0,52.98,,,,,,,,29.13,18.85,#N/A,52.98,,,
6,41172.83,29.14,18.85,0,52.98,,,,,,,,29.13,18.85,#N/A,52.98,,,
6,41172.88,29.14,18.85,0,52.98,,,,,,,,29.13,18.85,#N/A,52.98,,,
6,41172.92,29.14,18.85,0,52.98,,,,,,,,29.13,18.85,#N/A,52.98,,,
6,41172.96,29.14,18.85,0,52.98,,,,,,,,29.13,18.85,#N/A,52.98,,,
6,41173.00,0.01,0,0,52.62,,,,,,,,0,0,#N/A,52.62,,,
6,41173.04,0.01,0,0,52.62,,,,,,,,0,0,#N/A,52.62,,,
6,41173.09,0.01,0,0,52.62,,,,,,,,0,0,#N/A,52.62,,,
6,41173.13,0.72,0,1.32,52.43,,,,,,,,0.71,0,#N/A,52.43,,,
6,41173.17,1.89,0,0,52.13,,,,,,,,1.88,0,#N/A,52.13,,,
6,41173.21,1.91,0,1.58,52.13,,,,,,,,1.9,0,#N/A,52.13,,,
6,41173.27,1.96,0,0,52.13,,,,,,,,1.95,0,#N/A,52.13,,,
6,41173.29,2.01,0,0,52.12,,,,,,,,2,0,#N/A,52.12,,,
6,41173.30,2.01,0,0,52.12,,,,,,,,2,0,#N/A,52.12,,,
6,41173.32,2.01,0,0,52.12,,,,,,,,2,0,#N/A,52.12,,,
6,41173.33,2.01,0,0,52.12,,,,,,,,2,0,#N/A,52.12,,,
6,41173.35,2.01,0,0,52.12,,,,,,,,2,0,#N/A,52.12,,,
6,41173.38,2.05,0,0,52.11,,,,,,,,2.04,0,#N/A,52.11,,,
6,41173.42,2.05,0,0,52.11,,,,,,,,2.04,0,#N/A,52.11,,,
6,41173.43,2.05,0,0,52.11,,,,,,,,2.04,0,#N/A,52.11,,,
6,41173.44,2.08,0,1.23,52.1,,,,,,,,2.07,0,#N/A,52.1,,,
6,41173.46,2.1,0,0,52.1,,,,,,,,2.09,0,#N/A,52.1,,,
6,41173.50,2.14,0,0,52.09,,,,,,,,2.13,0,#N/A,52.09,,,
6,41173.51,2.14,0,0,52.09,,,,,,,,2.13,0,#N/A,52.09,,,
6,41173.53,2.14,0,0,52.09,,,,,,,,2.13,0,#N/A,52.09,,,
6,41173.54,2.14,0,0,52.09,,,,,,,,2.13,0,#N/A,52.09,,,
6,41173.57,2.45,0,0,52,,,,,,,,2.44,0,#N/A,52,,,
6,41173.58,3.14,0,2.88,51.8,,,,,,,,3.13,0,#N/A,51.8,,,
6,41173.63,4.96,0,1.06,51.32,,,,,,,,4.95,0,#N/A,51.32,,,
6,41173.65,5.66,0,1.66,51.17,,,,,,,,5.65,0,#N/A,51.17,,,
6,41173.67,6.1,0.05,1.15,51.05,,,,,,,,6.09,0.05,#N/A,51.05,,,
6,41173.71,8.81,2.76,9.77,49.93,,,,,,,,8.8,2.76,#N/A,49.93,,,
6,41173.75,16.26,10.21,8.64,46.79,,,,,,,,16.25,10.21,#N/A,46.79,,,
6,41173.80,18.45,12.4,0,45.87,,,,,,,,18.44,12.4,#N/A,45.87,,,
6,41173.85,18.45,12.4,0,45.87,,,,,,,,18.44,12.4,#N/A,45.87,,,
6,41173.88,18.45,12.4,0,45.87,,,,,,,,18.44,12.4,#N/A,45.87,,,
6,41173.92,18.45,12.4,0,45.87,,,,,,,,18.44,12.4,#N/A,45.87,,,
6,41173.96,18.45,12.4,0,45.87,,,,,,,,18.44,12.4,#N/A,45.87,,,
6,41174.00,19.12,13.07,0,45.59,,,,,,,,0,0,#N/A,45.59,,,
6,41174.04,19.12,13.07,0,45.59,,,,,,,,0,0,#N/A,45.59,,,
6,41174.08,19.12,13.07,0,45.59,,,,,,,,0,0,#N/A,45.59,,,
6,41174.10,19.12,13.07,0,45.59,,,,,,,,0,0,#N/A,45.59,,,
6,41174.13,19.12,13.07,0,45.59,,,,,,,,0,0,#N/A,45.59,,,
6,41174.17,19.82,13.07,1.23,45.45,,,,,,,,0.7,0,#N/A,45.45,,,
6,41174.21,20.05,13.07,0,45.42,,,,,,,,0.93,0,#N/A,45.42,,,
6,41174.25,20.05,13.07,0,45.42,,,,,,,,0.93,0,#N/A,45.42,,,
6,41174.25,20.05,13.07,0,45.42,,,,,,,,0.93,0,#N/A,45.42,,,
6,41174.29,20.3,13.07,0,45.37,,,,,,,,1.18,0,#N/A,45.37,,,
6,41174.31,20.3,13.07,0,45.37,,,,,,,,1.18,0,#N/A,45.37,,,
6,41174.32,20.3,13.07,0,45.37,,,,,,,,1.18,0,#N/A,45.37,,,
6,41174.33,20.3,13.07,0,45.37,,,,,,,,1.18,0,#N/A,45.37,,,
6,41174.35,20.3,13.07,0,45.37,,,,,,,,1.18,0,#N/A,45.37,,,
6,41174.36,20.3,13.07,0,45.37,,,,,,,,1.18,0,#N/A,45.37,,,
6,41174.38,20.3,13.07,0,45.37,,,,,,,,1.18,0,#N/A,45.37,,,
6,41174.42,20.56,13.07,0,45.3,,,,,,,,1.44,0,#N/A,45.3,,,
6,41174.44,20.56,13.07,0,45.3,,,,,,,,1.44,0,#N/A,45.3,,,
6,41174.47,20.74,13.07,0,45.25,,,,,,,,1.62,0,#N/A,45.25,,,
6,41174.48,20.74,13.07,0,45.25,,,,,,,,1.62,0,#N/A,45.25,,,
6,41174.50,20.74,13.07,0,45.25,,,,,,,,1.62,0,#N/A,45.25,,,
6,41174.51,20.74,13.07,0,45.25,,,,,,,,1.62,0,#N/A,45.25,,,
6,41174.54,20.74,13.07,0,45.25,,,,,,,,1.62,0,#N/A,45.25,,,
6,41174.54,20.74,13.07,0,45.25,,,,,,,,1.62,0,#N/A,45.25,,,
6,41174.58,20.84,13.07,0,45.23,,,,,,,,1.72,0,#N/A,45.23,,,
6,41174.63,20.84,13.07,0,45.23,,,,,,,,1.72,0,#N/A,45.23,,,
6,41174.64,21.06,13.07,0,45.17,,,,,,,,1.94,0,#N/A,45.17,,,
6,41174.67,22.22,13.49,9.77,44.78,,,,,,,,3.1,0.42,#N/A,44.78,,,
6,41174.68,24.51,15.78,9.94,43.82,,,,,,,,5.39,2.71,#N/A,43.82,,,
6,41174.71,30.15,21.42,9.85,41.44,,,,,,,,11.03,8.35,#N/A,41.44,,,
6,41174.75,36.92,28.19,0,38.77,,,,,,,,17.8,15.12,#N/A,38.77,,,
6,41174.79,36.92,28.19,0,38.77,,,,,,,,17.8,15.12,#N/A,38.77,,,
6,41174.83,36.92,28.19,0,38.77,,,,,,,,17.8,15.12,#N/A,38.77,,,
6,41174.88,36.92,28.19,0,38.77,,,,,,,,17.8,15.12,#N/A,38.77,,,
6,41174.92,36.92,28.19,0,38.77,,,,,,,,17.8,15.12,#N/A,38.77,,,
6,41174.96,36.92,28.19,0,38.77,,,,,,,,17.8,15.12,#N/A,38.77,,,
6,41175.00,36.92,28.19,0,38.77,,,,,,,,0,0,#N/A,38.77,,,
6,41175.04,36.92,28.19,0,38.77,,,,,,,,0,0,#N/A,38.77,,,
6,41175.08,36.92,28.19,0,38.77,,,,,,,,0,0,#N/A,38.77,,,
6,41175.13,37.34,28.19,8.99,38.65,,,,,,,,0.42,0,#N/A,38.65,,,
6,41175.17,38.9,28.19,0,38.23,,,,,,,,1.98,0,#N/A,38.23,,,
6,41175.21,38.91,28.19,0,38.23,,,,,,,,1.99,0,#N/A,38.23,,,
6,41175.25,38.99,28.19,0,38.21,,,,,,,,2.07,0,#N/A,38.21,,,
6,41175.29,39.14,28.19,0,38.17,,,,,,,,2.22,0,#N/A,38.17,,,
6,41175.33,39.15,28.19,0,38.17,,,,,,,,2.23,0,#N/A,38.17,,,
6,41175.37,39.15,28.19,0,38.17,,,,,,,,2.23,0,#N/A,38.17,,,
6,41175.38,39.15,28.19,0,38.17,,,,,,,,2.23,0,#N/A,38.17,,,
6,41175.38,39.15,28.19,0,38.17,,,,,,,,2.23,0,#N/A,38.17,,,
6,41175.42,39.15,28.19,0,38.17,,,,,,,,2.23,0,#N/A,38.17,,,
6,41175.46,39.15,28.19,0,38.17,,,,,,,,2.23,0,#N/A,38.17,,,
6,41175.47,39.17,28.19,0,38.17,,,,,,,,2.25,0,#N/A,38.17,,,
6,41175.49,39.17,28.19,0,38.17,,,,,,,,2.25,0,#N/A,38.17,,,
6,41175.50,39.17,28.19,0,38.17,,,,,,,,2.25,0,#N/A,38.17,,,
6,41175.53,39.17,28.19,0,38.17,,,,,,,,2.25,0,#N/A,38.17,,,
6,41175.54,39.17,28.19,0,38.17,,,,,,,,2.25,0,#N/A,38.17,,,
6,41175.55,39.17,28.19,0,38.17,,,,,,,,2.25,0,#N/A,38.17,,,
6,41175.58,39.19,28.19,0,38.16,,,,,,,,2.27,0,#N/A,38.16,,,
6,41175.58,39.19,28.19,0,38.16,,,,,,,,2.27,0,#N/A,38.16,,,
6,41175.63,39.32,28.19,8.73,38.13,,,,,,,,2.4,0,#N/A,38.13,,,
6,41175.67,42.23,28.19,8.64,37.34,,,,,,,,5.31,0,#N/A,37.34,,,
6,41175.71,49.49,35.45,9.08,34.29,,,,,,,,12.57,7.26,#N/A,34.29,,,
6,41175.75,54.23,40.2,0,32.45,,,,,,,,17.31,12.01,#N/A,32.45,,,
6,41175.79,54.23,40.2,0,32.45,,,,,,,,17.31,12.01,#N/A,32.45,,,
6,41175.83,54.23,40.2,0,32.45,,,,,,,,17.31,12.01,#N/A,32.45,,,
6,41175.88,54.23,40.2,0,32.45,,,,,,,,17.31,12.01,#N/A,32.45,,,
6,41175.92,54.23,40.2,0,32.45,,,,,,,,17.31,12.01,#N/A,32.45,,,
6,41175.96,54.23,40.2,0,32.45,,,,,,,,17.31,12.01,#N/A,32.45,,,
6,41176.00,0.01,0,0,32.14,,,,,,,,0,0,#N/A,32.14,,,
6,41176.04,0.01,0,0,32.14,,,,,,,,0,0,#N/A,32.14,,,
6,41176.04,0.01,0,0,32.14,,,,,,,,0,0,#N/A,32.14,,,
6,41176.10,0.53,0,0,32,,,,,,,,0.52,0,#N/A,32,,,
6,41176.10,0.53,0,0,32,,,,,,,,0.52,0,#N/A,32,,,
6,41176.13,0.53,0,0,32,,,,,,,,0.52,0,#N/A,32,,,
6,41176.17,0.53,0,0,32,,,,,,,,0.52,0,#N/A,32,,,
6,41176.21,0.53,0,0,32,,,,,,,,0.52,0,#N/A,32,,,
6,41176.26,0.56,0,0,31.99,,,,,,,,0.55,0,#N/A,31.99,,,
6,41176.29,0.56,0,0,31.99,,,,,,,,0.55,0,#N/A,31.99,,,
6,41176.33,0.66,0,0,31.98,,,,,,,,0.65,0,#N/A,31.98,,,
6,41176.33,0.66,0,0,31.98,,,,,,,,0.65,0,#N/A,31.98,,,
6,41176.36,0.66,0,0,31.98,,,,,,,,0.65,0,#N/A,31.98,,,
6,41176.38,0.66,0,0,31.98,,,,,,,,0.65,0,#N/A,31.98,,,
6,41176.42,0.66,0,0,31.98,,,,,,,,0.65,0,#N/A,31.98,,,
6,41176.46,0.66,0,0,31.98,,,,,,,,0.65,0,#N/A,31.98,,,
6,41176.50,0.66,0,0,31.98,,,,,,,,0.65,0,#N/A,31.98,,,
6,41176.54,0.66,0,0,31.98,,,,,,,,0.65,0,#N/A,31.98,,,
6,41176.54,0.66,0,0,31.98,,,,,,,,0.65,0,#N/A,31.98,,,
6,41176.55,0.66,0,0,31.98,,,,,,,,0.65,0,#N/A,31.98,,,
6,41176.58,0.66,0,0,31.98,,,,,,,,0.65,0,#N/A,31.98,,,
6,41176.63,0.66,0,0,31.98,,,,,,,,0.65,0,#N/A,31.98,,,
6,41176.67,3.32,0,9.08,31.26,,,,,,,,3.31,0,#N/A,31.26,,,
6,41176.71,12.71,9.39,10.46,27.3,,,,,,,,12.7,9.39,#N/A,27.3,,,
6,41176.75,19.54,16.22,0,24.44,,,,,,,,19.53,16.22,#N/A,24.44,,,
6,41176.79,19.54,16.22,0,24.44,,,,,,,,19.53,16.22,#N/A,24.44,,,
6,41176.81,19.54,16.22,0,24.44,,,,,,,,19.53,16.22,#N/A,24.44,,,
6,41176.82,19.54,16.22,0,24.44,,,,,,,,19.53,16.22,#N/A,24.44,,,
6,41176.83,19.54,16.22,0,24.44,,,,,,,,19.53,16.22,#N/A,24.44,,,
6,41176.88,19.54,16.22,0,24.44,,,,,,,,19.53,16.22,#N/A,24.44,,,
6,41176.92,19.54,16.22,0,24.44,,,,,,,,19.53,16.22,#N/A,24.44,,,
6,41176.96,19.54,16.22,0,24.44,,,,,,,,19.53,16.22,#N/A,24.44,,,
6,41177.00,0.01,0,0,23.79,,,,,,,,0,0,#N/A,23.79,,,
6,41177.04,0.01,0,0,23.79,,,,,,,,0,0,#N/A,23.79,,,
6,41177.08,0.01,0,0,23.79,,,,,,,,0,0,#N/A,23.79,,,
6,41177.13,0.01,0,0,23.79,,,,,,,,0,0,#N/A,23.79,,,
6,41177.17,0.01,0,0,23.79,,,,,,,,0,0,#N/A,23.79,,,
6,41177.21,0.01,0,0,23.79,,,,,,,,0,0,#N/A,23.79,,,
6,41177.25,0.01,0,0,23.79,,,,,,,,0,0,#N/A,23.79,,,
6,41177.29,0.01,0,0,23.79,,,,,,,,0,0,#N/A,23.79,,,
6,41177.33,0.01,0,0,23.79,,,,,,,,0,0,#N/A,23.79,,,
6,41177.36,0.01,0,0,23.79,,,,,,,,0,0,#N/A,23.79,,,
6,41177.38,0.01,0,0,23.79,,,,,,,,0,0,#N/A,23.79,,,
6,41177.39,0.01,0,0,23.79,,,,,,,,0,0,#N/A,23.79,,,
6,41177.42,0.01,0,0,23.79,,,,,,,,0,0,#N/A,23.79,,,
6,41177.46,0.03,0,0,23.78,,,,,,,,0.02,0,#N/A,23.78,,,
6,41177.50,0.03,0,0,23.78,,,,,,,,0.02,0,#N/A,23.78,,,
6,41177.54,0.04,0,0,23.78,,,,,,,,0.03,0,#N/A,23.78,,,
6,41177.54,0.04,0,0,23.78,,,,,,,,0.03,0,#N/A,23.78,,,
6,41177.58,0.04,0,0,23.78,,,,,,,,0.03,0,#N/A,23.78,,,
6,41177.63,0.04,0,0,23.78,,,,,,,,0.03,0,#N/A,23.78,,,
6,41177.67,1.81,0,8.56,23.29,,,,,,,,1.8,0,#N/A,23.29,,,
6,41177.71,9.75,7.94,8.73,19.91,,,,,,,,9.74,7.94,#N/A,19.91,,,
6,41177.75,10.27,8.46,0,19.7,,,,,,,,10.26,8.46,#N/A,19.7,,,
6,41177.79,10.27,8.46,0,19.7,,,,,,,,10.26,8.46,#N/A,19.7,,,
6,41177.83,10.27,8.46,0,19.7,,,,,,,,10.26,8.46,#N/A,19.7,,,
6,41177.85,10.27,8.46,0,19.7,,,,,,,,10.26,8.46,#N/A,19.7,,,
6,41177.88,10.27,8.46,0,19.7,,,,,,,,10.26,8.46,#N/A,19.7,,,
6,41177.92,10.27,8.46,0,19.7,,,,,,,,10.26,8.46,#N/A,19.7,,,
6,41177.96,10.63,8.82,0,19.55,,,,,,,,10.62,8.82,#N/A,19.55,,,
6,41178.00,0.107,0,8.82,19.52,,,,,,,,0,0,#N/A,19.52,,,
