,Start,7,,End,1042,,,0,,,,,,,,,,,
Click Apply to to display data from Start to End,,,,,,FALSE,,,,,,,,,,,,,
HELP,,,,,,RECALC,,,,,,,,,,,,,
,,TRUE,TRUE,FALSE,TRUE,,,TRUE,TRUE,,,,,,,,,,
Select data to graph,,,,,,"AUTO 
ZERO",TRUE,,,,,,,,,,,,
cid,syncdate,dwatts,nwatts,watts,cr,,,,,,,,dwatts,nwatts,,cr,,,
3,41167.79,71.74,55.46,21.14,222.33,,,,,,,,71.73,55.46,#N/A,222.33,,,
3,41167.83,95.11,78.83,31.14,212.49,,,,,,,,95.1,78.83,#N/A,212.49,,,
3,41167.88,119.43,103.15,28.1,202.25,,,,,,,,119.42,103.15,#N/A,202.25,,,
3,41167.92,139.2,122.92,11.49,193.91,,,,,,,,139.19,122.92,#N/A,193.91,,,
3,41167.96,148.56,132.28,11.24,189.98,,,,,,,,148.55,132.28,#N/A,189.98,,,
3,41168.00,158.14,141.86,11.84,186.15,,,,,,,,0,0,#N/A,186.15,,,
3,41168.04,8.55,0,8.38,184.03,,,,,,,,8.55,0,#N/A,184.03,,,
3,41168.06,10.6,0,8.38,183.48,,,,,,,,10.6,0,#N/A,183.48,,,
3,41168.08,15.48,0,8.73,182.18,,,,,,,,15.48,0,#N/A,182.18,,,
3,41168.13,29.03,0,21.77,178.54,,,,,,,,29.03,0,#N/A,178.54,,,
3,41168.14,33.11,0,12.01,177.43,,,,,,,,33.11,0,#N/A,177.43,,,
3,41168.15,35.86,0,12.01,176.68,,,,,,,,35.86,0,#N/A,176.68,,,
3,41168.17,40.41,0,11.75,175.46,,,,,,,,40.41,0,#N/A,175.46,,,
3,41168.21,51.69,0,12.45,172.43,,,,,,,,51.69,0,#N/A,172.43,,,
3,41168.25,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.26,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.28,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.29,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.33,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.38,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.42,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.43,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.44,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.46,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.47,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.50,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.51,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.53,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.54,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.54,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.58,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.62,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.63,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.64,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.67,62.34,0,0,169.53,,,,,,,,62.34,0,#N/A,169.53,,,
3,41168.71,64.98,2.65,8.73,168.41,,,,,,,,64.98,2.65,#N/A,168.41,,,
3,41168.75,79.65,17.32,20.61,162.24,,,,,,,,79.65,17.32,#N/A,162.24,,,
3,41168.79,97.73,35.4,20.07,154.62,,,,,,,,97.73,35.4,#N/A,154.62,,,
3,41168.79,98.64,36.31,20.25,154.24,,,,,,,,98.64,36.31,#N/A,154.24,,,
3,41168.83,110.21,47.88,9.68,149.36,,,,,,,,110.21,47.88,#N/A,149.36,,,
3,41168.88,115.19,52.86,1.92,147.26,,,,,,,,115.19,52.86,#N/A,147.26,,,
3,41168.92,115.61,53.29,0.21,147.05,,,,,,,,115.61,53.29,#N/A,147.05,,,
3,41168.96,116,53.68,0.29,146.85,,,,,,,,116,53.68,#N/A,146.85,,,
3,41169.00,116.38,54.06,0.46,146.66,,,,,,,,0,0,#N/A,146.66,,,
3,41169.04,116.79,54.06,0.38,146.46,,,,,,,,0.41,0,#N/A,146.46,,,
3,41169.08,117.19,54.06,0,146.27,,,,,,,,0.81,0,#N/A,146.27,,,
3,41169.13,122.06,54.06,9.25,144.91,,,,,,,,5.68,0,#N/A,144.91,,,
3,41169.17,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.18,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.21,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.25,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.26,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.29,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.29,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.33,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.38,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.42,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.43,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.46,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.47,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.50,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.56,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.57,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.58,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.61,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.63,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.64,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.67,125.86,54.06,0,143.99,,,,,,,,9.48,0,#N/A,143.99,,,
3,41169.71,130.24,58.44,8.73,142.14,,,,,,,,13.86,4.38,#N/A,142.14,,,
3,41169.75,138.53,66.73,8.9,138.63,,,,,,,,22.15,12.67,#N/A,138.63,,,
3,41169.79,145.67,73.87,8.73,135.61,,,,,,,,29.29,19.81,#N/A,135.61,,,
3,41169.83,153.64,81.84,0,132.41,,,,,,,,37.26,27.78,#N/A,132.41,,,
3,41169.85,153.64,81.84,0.38,132.41,,,,,,,,37.26,27.78,#N/A,132.41,,,
3,41169.88,153.64,81.84,0,132.41,,,,,,,,37.26,27.78,#N/A,132.41,,,
3,41169.92,153.65,81.85,0,132.41,,,,,,,,37.27,27.79,#N/A,132.41,,,
3,41170.01,0.01,0,0.81,132.41,,,,,,,,0,0,#N/A,132.41,,,
3,41170.04,0.01,0,0.21,132.41,,,,,,,,0,0,#N/A,132.41,,,
3,41170.08,2.82,0,8.9,131.65,,,,,,,,2.81,0,#N/A,131.65,,,
3,41170.13,10.55,0,8.73,129.54,,,,,,,,10.54,0,#N/A,129.54,,,
3,41170.14,11.75,0,0,129.22,,,,,,,,11.74,0,#N/A,129.22,,,
3,41170.17,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.21,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.21,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.25,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.29,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.29,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.35,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.38,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.40,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.42,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.43,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.44,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.44,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.46,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.47,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.50,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.50,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.54,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.57,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.58,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.58,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.60,14.85,0,0,128.39,,,,,,,,14.84,0,#N/A,128.39,,,
3,41170.63,14.94,0,0,128.37,,,,,,,,14.93,0,#N/A,128.37,,,
3,41170.67,16.56,0,17.92,127.94,,,,,,,,16.55,0,#N/A,127.94,,,
3,41170.71,17.05,0.49,0,127.73,,,,,,,,17.04,0.49,#N/A,127.73,,,
3,41170.76,31.84,15.28,9.77,121.53,,,,,,,,31.83,15.28,#N/A,121.53,,,
3,41170.79,37.37,20.81,8.9,119.21,,,,,,,,37.36,20.81,#N/A,119.21,,,
3,41170.83,45.09,28.51,9.16,115.94,,,,,,,,45.08,28.51,#N/A,115.94,,,
3,41170.88,47.11,30.53,0.29,115.09,,,,,,,,47.1,30.53,#N/A,115.09,,,
3,41170.92,47.11,30.53,0,115.09,,,,,,,,47.1,30.53,#N/A,115.09,,,
3,41170.96,47.11,30.53,0,115.09,,,,,,,,47.1,30.53,#N/A,115.09,,,
3,41171.00,47.11,30.53,0.29,115.09,,,,,,,,0,0,#N/A,115.09,,,
3,41171.04,0.01,0,0,115.09,,,,,,,,0.01,0,#N/A,115.09,,,
3,41171.08,0.01,0,0,115.09,,,,,,,,0.01,0,#N/A,115.09,,,
3,41171.13,0.01,0,0,115.09,,,,,,,,0.01,0,#N/A,115.09,,,
3,41171.17,0.01,0,0,115.09,,,,,,,,0.01,0,#N/A,115.09,,,
3,41171.21,6.42,0,10.2,113.36,,,,,,,,6.42,0,#N/A,113.36,,,
3,41171.25,15.19,0,9.08,110.97,,,,,,,,15.19,0,#N/A,110.97,,,
3,41171.29,24.57,0,11.41,108.47,,,,,,,,24.57,0,#N/A,108.47,,,
3,41171.33,33.05,0,10.46,106.18,,,,,,,,33.05,0,#N/A,106.18,,,
3,41171.38,41.6,0,1.32,103.86,,,,,,,,41.6,0,#N/A,103.86,,,
3,41171.41,49.41,0,8.04,101.75,,,,,,,,49.41,0,#N/A,101.75,,,
3,41171.42,49.91,0,7.77,101.62,,,,,,,,49.91,0,#N/A,101.62,,,
3,41171.46,55.37,0,11.41,100.15,,,,,,,,55.37,0,#N/A,100.15,,,
3,41171.46,56.16,0,13.65,99.94,,,,,,,,56.16,0,#N/A,99.94,,,
3,41171.46,56.16,0,13.65,99.94,,,,,,,,56.16,0,#N/A,99.94,,,
3,41171.50,61.75,0,0,98.43,,,,,,,,61.75,0,#N/A,98.43,,,
3,41171.53,61.75,0,0,98.43,,,,,,,,61.75,0,#N/A,98.43,,,
3,41171.55,61.75,0,0,98.43,,,,,,,,61.75,0,#N/A,98.43,,,
3,41171.58,61.75,0,0,98.43,,,,,,,,61.75,0,#N/A,98.43,,,
3,41171.61,61.75,0,0,98.43,,,,,,,,61.75,0,#N/A,98.43,,,
3,41171.63,61.75,0,0,98.43,,,,,,,,61.75,0,#N/A,98.43,,,
3,41171.67,61.75,0,0.29,98.43,,,,,,,,61.75,0,#N/A,98.43,,,
3,41171.71,62.99,1.24,0,97.92,,,,,,,,62.99,1.24,#N/A,97.92,,,
3,41171.75,80.94,19.19,21.14,90.35,,,,,,,,80.94,19.19,#N/A,90.35,,,
3,41171.79,97.8,36.05,19.53,83.23,,,,,,,,97.8,36.05,#N/A,83.23,,,
3,41171.83,104.92,43.17,0.29,80.25,,,,,,,,104.92,43.17,#N/A,80.25,,,
3,41171.88,105.32,43.57,0.46,80.05,,,,,,,,105.32,43.57,#N/A,80.05,,,
3,41171.92,105.7,43.95,0.55,79.86,,,,,,,,105.7,43.95,#N/A,79.86,,,
3,41171.96,106.1,44.35,0.29,79.67,,,,,,,,106.1,44.35,#N/A,79.67,,,
3,41172.00,0.031,0,0.63,79.47,,,,,,,,0,0,#N/A,79.47,,,
3,41172.04,0.41,0,0.55,79.29,,,,,,,,0.379,0,#N/A,79.29,,,
3,41172.08,0.8,0,0.55,79.1,,,,,,,,0.769,0,#N/A,79.1,,,
3,41172.13,1.2,0,0.46,78.91,,,,,,,,1.169,0,#N/A,78.91,,,
3,41172.17,8.06,0,11.15,77.05,,,,,,,,8.029,0,#N/A,77.05,,,
3,41172.21,16.7,0,8.82,74.72,,,,,,,,16.669,0,#N/A,74.72,,,
3,41172.26,27.82,0,13.05,71.7,,,,,,,,27.789,0,#N/A,71.7,,,
3,41172.29,33.19,0,0,70.24,,,,,,,,33.159,0,#N/A,70.24,,,
3,41172.31,33.19,0,0,70.24,,,,,,,,33.159,0,#N/A,70.24,,,
3,41172.32,33.19,0,0,70.24,,,,,,,,33.159,0,#N/A,70.24,,,
3,41172.33,33.19,0,0,70.24,,,,,,,,33.159,0,#N/A,70.24,,,
3,41172.38,33.19,0,0,70.24,,,,,,,,33.159,0,#N/A,70.24,,,
3,41172.39,33.19,0,0,70.24,,,,,,,,33.159,0,#N/A,70.24,,,
3,41172.42,33.19,0,0,70.24,,,,,,,,33.159,0,#N/A,70.24,,,
3,41172.46,33.21,0,3.66,70.23,,,,,,,,33.179,0,#N/A,70.23,,,
3,41172.50,35.9,0,3.31,69.47,,,,,,,,35.869,0,#N/A,69.47,,,
3,41172.54,36.93,0,2.19,69.21,,,,,,,,36.899,0,#N/A,69.21,,,
3,41172.58,37.55,0,0,69.05,,,,,,,,37.519,0,#N/A,69.05,,,
3,41172.63,37.55,0,0,69.05,,,,,,,,37.519,0,#N/A,69.05,,,
3,41172.65,37.55,0,0,69.05,,,,,,,,37.519,0,#N/A,69.05,,,
3,41172.67,37.55,0,0,69.05,,,,,,,,37.519,0,#N/A,69.05,,,
3,41172.71,44.88,7.33,8.82,65.96,,,,,,,,44.849,7.33,#N/A,65.96,,,
3,41172.75,48.47,10.92,0,64.44,,,,,,,,48.439,10.92,#N/A,64.44,,,
3,41172.79,48.47,10.92,1.06,64.44,,,,,,,,48.439,10.92,#N/A,64.44,,,
3,41172.83,52.39,14.84,0,62.8,,,,,,,,52.359,14.84,#N/A,62.8,,,
3,41172.88,52.39,14.84,0,62.8,,,,,,,,52.359,14.84,#N/A,62.8,,,
3,41172.92,52.39,14.84,0,62.8,,,,,,,,52.359,14.84,#N/A,62.8,,,
3,41172.96,52.39,14.84,0,62.8,,,,,,,,52.359,14.84,#N/A,62.8,,,
3,41173.00,0.01,0,0,62.8,,,,,,,,0,0,#N/A,62.8,,,
3,41173.04,0.01,0,0,62.8,,,,,,,,0,0,#N/A,62.8,,,
3,41173.09,0.01,0,0,62.8,,,,,,,,0,0,#N/A,62.8,,,
3,41173.13,0.01,0,0,62.8,,,,,,,,0,0,#N/A,62.8,,,
3,41173.17,0.01,0,0,62.8,,,,,,,,0,0,#N/A,62.8,,,
3,41173.21,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.27,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.29,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.30,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.32,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.33,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.35,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.38,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.42,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.43,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.44,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.46,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.50,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.51,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.53,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.54,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.57,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.58,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.63,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.65,0.02,0,0,62.8,,,,,,,,0.01,0,#N/A,62.8,,,
3,41173.67,2.31,0.75,17.74,62.07,,,,,,,,2.3,0.75,#N/A,62.07,,,
3,41173.71,8.59,7.03,0,59.42,,,,,,,,8.58,7.03,#N/A,59.42,,,
3,41173.75,10.14,8.58,8.64,58.77,,,,,,,,10.13,8.58,#N/A,58.77,,,
3,41173.80,12.92,11.36,0,57.61,,,,,,,,12.91,11.36,#N/A,57.61,,,
3,41173.85,12.92,11.36,0,57.61,,,,,,,,12.91,11.36,#N/A,57.61,,,
3,41173.88,12.92,11.36,0,57.61,,,,,,,,12.91,11.36,#N/A,57.61,,,
3,41173.92,12.92,11.36,1.58,57.61,,,,,,,,12.91,11.36,#N/A,57.61,,,
3,41173.96,12.92,11.36,0,57.61,,,,,,,,12.91,11.36,#N/A,57.61,,,
3,41174.00,12.92,11.36,0,57.61,,,,,,,,0,0,#N/A,57.61,,,
3,41174.04,12.92,11.36,0,57.61,,,,,,,,0,0,#N/A,57.61,,,
3,41174.08,12.92,11.36,0,57.61,,,,,,,,0,0,#N/A,57.61,,,
3,41174.10,12.92,11.36,0,57.61,,,,,,,,0,0,#N/A,57.61,,,
3,41174.13,12.92,11.36,0,57.61,,,,,,,,0,0,#N/A,57.61,,,
3,41174.17,12.93,11.36,0,57.61,,,,,,,,0.01,0,#N/A,57.61,,,
3,41174.21,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.25,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.25,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.29,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.31,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.32,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.33,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.35,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.36,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.38,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.42,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.44,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.47,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.48,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.50,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.51,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.54,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.54,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.58,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.63,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.64,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.67,12.94,11.36,0,57.61,,,,,,,,0.02,0,#N/A,57.61,,,
3,41174.68,12.96,11.38,0,57.6,,,,,,,,0.04,0.02,#N/A,57.6,,,
3,41174.71,16.6,15.02,9.08,56.06,,,,,,,,3.68,3.66,#N/A,56.06,,,
3,41174.75,21.71,20.12,0.63,54.05,,,,,,,,8.79,8.76,#N/A,54.05,,,
3,41174.79,25.83,24.24,7.68,52.31,,,,,,,,12.91,12.88,#N/A,52.31,,,
3,41174.83,32.18,30.59,0,49.64,,,,,,,,19.26,19.23,#N/A,49.64,,,
3,41174.88,32.18,30.59,0,49.64,,,,,,,,19.26,19.23,#N/A,49.64,,,
3,41174.92,32.18,30.59,0,49.64,,,,,,,,19.26,19.23,#N/A,49.64,,,
3,41174.96,32.18,30.59,0,49.64,,,,,,,,19.26,19.23,#N/A,49.64,,,
3,41175.00,32.18,30.59,0,49.64,,,,,,,,0,0,#N/A,49.64,,,
3,41175.04,32.18,30.59,0,49.64,,,,,,,,0,0,#N/A,49.64,,,
3,41175.08,32.18,30.59,0,49.64,,,,,,,,0,0,#N/A,49.64,,,
3,41175.13,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.17,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.21,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.25,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.29,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.33,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.37,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.38,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.38,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.42,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.46,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.47,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.49,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.50,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.53,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.54,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.55,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.58,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.58,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.63,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.67,32.3,30.59,0,49.61,,,,,,,,0.12,0,#N/A,49.61,,,
3,41175.71,33.17,31.46,8.99,49.25,,,,,,,,0.99,0.87,#N/A,49.25,,,
3,41175.75,40.91,39.2,9.08,46.18,,,,,,,,8.73,8.61,#N/A,46.18,,,
3,41175.79,48.43,46.72,9.16,43.02,,,,,,,,16.25,16.13,#N/A,43.02,,,
3,41175.83,54.69,52.98,1.32,40.4,,,,,,,,22.51,22.39,#N/A,40.4,,,
3,41175.88,54.72,53.01,0.55,40.39,,,,,,,,22.54,22.42,#N/A,40.39,,,
3,41175.92,54.72,53.01,0,40.39,,,,,,,,22.54,22.42,#N/A,40.39,,,
3,41175.96,54.72,53.01,0.29,40.39,,,,,,,,22.54,22.42,#N/A,40.39,,,
3,41176.00,0.01,0,0,40.39,,,,,,,,0,0,#N/A,40.39,,,
3,41176.04,0.01,0,0,40.39,,,,,,,,0,0,#N/A,40.39,,,
3,41176.04,0.01,0,0,40.39,,,,,,,,0,0,#N/A,40.39,,,
3,41176.10,0.01,0,0,40.39,,,,,,,,0,0,#N/A,40.39,,,
3,41176.10,0.01,0,0,40.39,,,,,,,,0,0,#N/A,40.39,,,
3,41176.13,1.87,0,8.9,39.89,,,,,,,,1.86,0,#N/A,39.89,,,
3,41176.17,4.75,0,0,39.11,,,,,,,,4.74,0,#N/A,39.11,,,
3,41176.21,4.75,0,0,39.11,,,,,,,,4.74,0,#N/A,39.11,,,
3,41176.26,4.75,0,0,39.11,,,,,,,,4.74,0,#N/A,39.11,,,
3,41176.29,4.75,0,0,39.11,,,,,,,,4.74,0,#N/A,39.11,,,
3,41176.33,4.75,0,0.21,39.11,,,,,,,,4.74,0,#N/A,39.11,,,
3,41176.33,4.75,0,0,39.11,,,,,,,,4.74,0,#N/A,39.11,,,
3,41176.36,4.75,0,0,39.11,,,,,,,,4.74,0,#N/A,39.11,,,
3,41176.38,4.75,0,0,39.11,,,,,,,,4.74,0,#N/A,39.11,,,
3,41176.42,4.75,0,0,39.11,,,,,,,,4.74,0,#N/A,39.11,,,
3,41176.46,4.85,0,2.96,39.08,,,,,,,,4.84,0,#N/A,39.08,,,
3,41176.50,7.31,0,2.96,38.43,,,,,,,,7.3,0,#N/A,38.43,,,
3,41176.54,9.12,0,2.1,37.98,,,,,,,,9.11,0,#N/A,37.98,,,
3,41176.54,9.27,0,1.66,37.96,,,,,,,,9.26,0,#N/A,37.96,,,
3,41176.55,9.55,0,1.32,37.88,,,,,,,,9.54,0,#N/A,37.88,,,
3,41176.58,10.49,0,1.49,37.62,,,,,,,,10.48,0,#N/A,37.62,,,
3,41176.63,11.09,0,0.46,37.38,,,,,,,,11.08,0,#N/A,37.38,,,
3,41176.67,13.03,0,0,36.82,,,,,,,,13.02,0,#N/A,36.82,,,
3,41176.71,15.13,2.1,0,35.93,,,,,,,,15.12,2.1,#N/A,35.93,,,
3,41176.75,17.72,4.69,8.64,34.85,,,,,,,,17.71,4.69,#N/A,34.85,,,
3,41176.79,21.76,8.73,0,33.13,,,,,,,,21.75,8.73,#N/A,33.13,,,
3,41176.81,21.76,8.73,0,33.13,,,,,,,,21.75,8.73,#N/A,33.13,,,
3,41176.82,21.76,8.73,0,33.13,,,,,,,,21.75,8.73,#N/A,33.13,,,
3,41176.83,21.76,8.73,0,33.13,,,,,,,,21.75,8.73,#N/A,33.13,,,
3,41176.88,21.76,8.73,0,33.13,,,,,,,,21.75,8.73,#N/A,33.13,,,
3,41176.92,21.76,8.73,0.21,33.13,,,,,,,,21.75,8.73,#N/A,33.13,,,
