,Start,7,,End,1042,,,0,,,,,,,,,,,
4,41153.8348,94.75,17.86,1.45,148.59,,,,,,,,34.36,8.28,#N/A,148.59,,,
4,41153.87575,95.98,19.09,1.45,148.21,,,,,,,,35.59,9.51,#N/A,148.21,,,
4,41153.91674,97.24,20.35,1.45,147.82,,,,,,,,36.85,10.77,#N/A,147.82,,,
4,41153.95911,98.99,22.1,1.45,147.34,,,,,,,,38.6,12.52,#N/A,147.34,,,
4,41154.00078,0.074,0,1.45,146.94,,,,,,,,0,0,#N/A,146.94,,,
4,41154.04169,1.32,0,1.45,146.57,,,,,,,,1.246,0,#N/A,146.57,,,
4,41154.08339,2.92,0,2.21,146.12,,,,,,,,2.846,0,#N/A,146.12,,,
4,41154.12576,4.34,0,1.45,145.72,,,,,,,,4.266,0,#N/A,145.72,,,
4,41154.13821,4.68,0,1.45,145.62,,,,,,,,4.606,0,#N/A,145.62,,,
4,41154.16684,5.45,0,0,145.39,,,,,,,,5.376,0,#N/A,145.39,,,
4,41154.20912,5.45,0,0,145.39,,,,,,,,5.376,0,#N/A,145.39,,,
4,41154.25073,5.45,0,0,145.39,,,,,,,,5.376,0,#N/A,145.39,,,
4,41154.25142,5.45,0,0,145.39,,,,,,,,5.376,0,#N/A,145.39,,,
4,41154.29176,5.45,0,0,145.39,,,,,,,,5.376,0,#N/A,145.39,,,
4,41154.34664,5.45,0,0,145.39,,,,,,,,5.376,0,#N/A,145.39,,,
4,41154.37574,5.45,0,0,145.39,,,,,,,,5.376,0,#N/A,145.39,,,
4,41154.41677,5.45,0,0,145.39,,,,,,,,5.376,0,#N/A,145.39,,,
4,41154.45841,5.46,0,0,145.39,,,,,,,,5.386,0,#N/A,145.39,,,
4,41154.5001,5.46,0,0,145.39,,,,,,,,5.386,0,#N/A,145.39,,,
4,41154.54241,5.46,0,0,145.39,,,,,,,,5.386,0,#N/A,145.39,,,
4,41154.58407,5.46,0,0,145.39,,,,,,,,5.386,0,#N/A,145.39,,,
4,41154.63828,5.51,0,0,145.38,,,,,,,,5.436,0,#N/A,145.38,,,
4,41154.66742,6.19,0,11.75,145.2,,,,,,,,6.116,0,#N/A,145.2,,,
4,41154.70904,17.68,0,15.14,142.11,,,,,,,,17.606,0,#N/A,142.11,,,
4,41154.75007,25.1,0,0,140.11,,,,,,,,25.026,0,#N/A,140.11,,,
4,41154.79447,25.1,0,0,140.11,,,,,,,,25.026,0,#N/A,140.11,,,
4,41154.8049,25.1,0,0,140.11,,,,,,,,25.026,0,#N/A,140.11,,,
4,41154.83339,25.1,0,0,140.11,,,,,,,,25.026,0,#N/A,140.11,,,
4,41154.87569,25.1,0,0,140.11,,,,,,,,25.026,0,#N/A,140.11,,,
4,41154.91672,25.1,0,0,140.11,,,,,,,,25.026,0,#N/A,140.11,,,
4,41154.9591,25.1,0,0,140.11,,,,,,,,25.026,0,#N/A,140.11,,,
4,41155.00069,25.1,0,0,140.11,,,,,,,,0,0,#N/A,140.11,,,
4,41155.05516,25.1,0,0,140.11,,,,,,,,0,0,#N/A,140.11,,,
4,41155.08481,25.1,0,0,140.11,,,,,,,,0,0,#N/A,140.11,,,
4,41155.12571,25.1,0,0,140.11,,,,,,,,0,0,#N/A,140.11,,,
4,41155.13822,25.1,0,0,140.11,,,,,,,,0,0,#N/A,140.11,,,
4,41155.20909,25.1,0,0,140.11,,,,,,,,0,0,#N/A,140.11,,,
4,41155.25081,25.1,0,0,140.11,,,,,,,,0,0,#N/A,140.11,,,
4,41155.29176,25.1,0,0,140.11,,,,,,,,0,0,#N/A,140.11,,,
4,41155.33337,25.1,0,0,140.11,,,,,,,,0,0,#N/A,140.11,,,
4,41155.37507,25.1,0,0,140.11,,,,,,,,0,0,#N/A,140.11,,,
4,41155.41669,25.1,0,0,140.11,,,,,,,,0,0,#N/A,140.11,,,
4,41155.42992,25.1,0,0,140.11,,,,,,,,0,0,#N/A,140.11,,,
4,41155.47162,25.1,0,0,140.11,,,,,,,,0,0,#N/A,140.11,,,
4,41155.50076,25.1,0,0,140.11,,,,,,,,0,0,#N/A,140.11,,,
4,41155.54248,25.1,0,0,140.11,,,,,,,,0,0,#N/A,140.11,,,
4,41155.59653,25.1,0,0,140.11,,,,,,,,0,0,#N/A,140.11,,,
4,41155.62574,25.1,0,0,140.11,,,,,,,,0,0,#N/A,140.11,,,
4,41155.6688,25.74,0,11.86,139.94,,,,,,,,0.64,0,#N/A,139.94,,,
4,41155.70912,38.19,0,14.99,136.57,,,,,,,,13.09,0,#N/A,136.57,,,
4,41155.75076,51.74,0,14.24,132.91,,,,,,,,26.64,0,#N/A,132.91,,,
4,41155.79167,58.37,6.63,1.55,131.09,,,,,,,,33.27,6.63,#N/A,131.09,,,
4,41155.83406,59.58,7.85,1.45,130.7,,,,,,,,34.48,7.85,#N/A,130.7,,,
4,41155.87575,60.76,9.03,1.45,130.32,,,,,,,,35.66,9.03,#N/A,130.32,,,
4,41155.88831,61.12,9.39,1.45,130.21,,,,,,,,36.02,9.39,#N/A,130.21,,,
4,41155.91738,62.38,10.65,1.98,129.86,,,,,,,,37.28,10.65,#N/A,129.86,,,
4,41155.9587,63.77,12.04,1.45,129.45,,,,,,,,38.67,12.04,#N/A,129.45,,,
4,41156.00008,65.01,13.28,1.45,129.08,,,,,,,,0,0,#N/A,129.08,,,
4,41156.04177,66.27,13.28,1.45,128.7,,,,,,,,1.26,0,#N/A,128.7,,,
4,41156.08405,67.66,13.28,3.61,128.29,,,,,,,,2.65,0,#N/A,128.29,,,
4,41156.12574,69.31,13.28,1.45,127.84,,,,,,,,4.3,0,#N/A,127.84,,,
4,41156.16676,72.24,13.28,3.94,127.04,,,,,,,,7.23,0,#N/A,127.04,,,
4,41156.20837,75.02,13.28,3.94,126.29,,,,,,,,10.01,0,#N/A,126.29,,,
4,41156.25079,78.1,13.28,2.53,125.46,,,,,,,,13.09,0,#N/A,125.46,,,
4,41156.2924,78.76,13.28,0,125.28,,,,,,,,13.75,0,#N/A,125.28,,,
4,41156.33479,79.16,13.28,1.23,125.17,,,,,,,,14.15,0,#N/A,125.17,,,
4,41156.34727,79.54,13.28,1.23,125.06,,,,,,,,14.53,0,#N/A,125.06,,,
4,41156.37508,80.36,13.28,1.66,124.8,,,,,,,,15.35,0,#N/A,124.8,,,
4,41156.41675,81.06,13.28,0,124.57,,,,,,,,16.05,0,#N/A,124.57,,,
4,41156.43014,81.06,13.28,0,124.57,,,,,,,,16.05,0,#N/A,124.57,,,
4,41156.45845,81.06,13.28,0,124.57,,,,,,,,16.05,0,#N/A,124.57,,,
4,41156.48611,81.06,13.28,0,124.57,,,,,,,,16.05,0,#N/A,124.57,,,
4,41156.50073,81.06,13.28,0,124.57,,,,,,,,16.05,0,#N/A,124.57,,,
4,41156.54244,81.06,13.28,0,124.57,,,,,,,,16.05,0,#N/A,124.57,,,
4,41156.5841,81.06,13.28,0,124.57,,,,,,,,16.05,0,#N/A,124.57,,,
4,41156.59657,81.06,13.28,0,124.57,,,,,,,,16.05,0,#N/A,124.57,,,
4,41156.59727,81.06,13.28,0,124.57,,,,,,,,16.05,0,#N/A,124.57,,,
4,41156.62578,83.16,13.28,0,124,,,,,,,,18.15,0,#N/A,124,,,
4,41156.63964,83.16,13.28,0,124,,,,,,,,18.15,0,#N/A,124,,,
4,41156.65145,83.96,13.28,11.32,123.79,,,,,,,,18.95,0,#N/A,123.79,,,
4,41156.66748,84.04,13.28,0,123.77,,,,,,,,19.03,0,#N/A,123.77,,,
4,41156.67992,85.18,13.28,11.32,123.46,,,,,,,,20.17,0,#N/A,123.46,,,
4,41156.70912,91.95,13.28,12.51,121.64,,,,,,,,26.94,0,#N/A,121.64,,,
4,41156.75079,103.12,13.28,13.16,118.62,,,,,,,,38.11,0,#N/A,118.62,,,
4,41156.79168,107.9,18.06,0,117.32,,,,,,,,42.89,4.78,#N/A,117.32,,,
4,41156.8334,107.9,18.06,0,117.32,,,,,,,,42.89,4.78,#N/A,117.32,,,
4,41156.8751,107.9,18.06,0,117.32,,,,,,,,42.89,4.78,#N/A,117.32,,,
4,41156.91671,107.9,18.06,0,117.32,,,,,,,,42.89,4.78,#N/A,117.32,,,
4,41156.95913,107.9,18.06,0,117.32,,,,,,,,42.89,4.78,#N/A,117.32,,,
4,41157.00148,107.9,18.06,0,117.32,,,,,,,,0,0,#N/A,117.32,,,
4,41157.04168,0.01,0,0,117.32,,,,,,,,0.01,0,#N/A,117.32,,,
4,41157.08348,0.01,0,0,117.32,,,,,,,,0.01,0,#N/A,117.32,,,
4,41157.1251,0.01,0,0,117.32,,,,,,,,0.01,0,#N/A,117.32,,,
4,41157.13824,0.01,0,0,117.32,,,,,,,,0.01,0,#N/A,117.32,,,
4,41157.16744,0.06,0,0,117.31,,,,,,,,0.06,0,#N/A,117.31,,,
4,41157.17997,0.06,0,0,117.31,,,,,,,,0.06,0,#N/A,117.31,,,
4,41157.19306,0.06,0,0,117.31,,,,,,,,0.06,0,#N/A,117.31,,,
4,41157.20839,0.06,0,0,117.31,,,,,,,,0.06,0,#N/A,117.31,,,
4,41157.25079,0.45,0.39,0,117.15,,,,,,,,0.45,0.39,#N/A,117.15,,,
4,41157.25149,0.45,0.39,0,117.15,,,,,,,,0.45,0.39,#N/A,117.15,,,
4,41157.29175,0.45,0.39,0,117.15,,,,,,,,0.45,0.39,#N/A,117.15,,,
4,41157.33405,0.45,0.39,0,117.15,,,,,,,,0.45,0.39,#N/A,117.15,,,
4,41157.37597,0.45,0.39,0,117.15,,,,,,,,0.45,0.39,#N/A,117.15,,,
4,41157.4167,0.45,0.39,0,117.15,,,,,,,,0.45,0.39,#N/A,117.15,,,
4,41157.4589,0.45,0.39,0,117.15,,,,,,,,0.45,0.39,#N/A,117.15,,,
4,41157.50069,0.45,0.39,0,117.15,,,,,,,,0.45,0.39,#N/A,117.15,,,
4,41157.51321,0.45,0.39,0,117.15,,,,,,,,0.45,0.39,#N/A,117.15,,,
4,41157.54172,0.45,0.39,0,117.15,,,,,,,,0.45,0.39,#N/A,117.15,,,
4,41157.55498,0.45,0.39,0,117.15,,,,,,,,0.45,0.39,#N/A,117.15,,,
4,41157.58407,0.45,0.39,0,117.15,,,,,,,,0.45,0.39,#N/A,117.15,,,
4,41157.6258,0.46,0.4,0,117.15,,,,,,,,0.46,0.4,#N/A,117.15,,,
4,41157.66671,2.46,2.4,11.43,116.31,,,,,,,,2.46,2.4,#N/A,116.31,,,
4,41157.70911,13.07,13.01,13.05,111.83,,,,,,,,13.07,13.01,#N/A,111.83,,,
4,41157.70981,13.07,13.01,13.05,111.83,,,,,,,,13.07,13.01,#N/A,111.83,,,
4,41157.72153,15.66,15.6,17.38,110.74,,,,,,,,15.66,15.6,#N/A,110.74,,,
4,41157.75074,27.55,27.49,20.07,105.73,,,,,,,,27.55,27.49,#N/A,105.73,,,
4,41157.79243,35.52,35.46,8.84,102.4,,,,,,,,35.52,35.46,#N/A,102.4,,,
4,41157.83343,40.43,40.37,2.21,100.34,,,,,,,,40.43,40.37,#N/A,100.34,,,
4,41157.83472,40.52,40.46,2.21,100.3,,,,,,,,40.52,40.46,#N/A,100.3,,,
4,41157.84794,40.98,40.92,2.21,100.12,,,,,,,,40.98,40.92,#N/A,100.12,,,
4,41157.87538,42.27,42.21,2.21,99.58,,,,,,,,42.27,42.21,#N/A,99.58,,,
4,41157.87715,42.27,42.21,2.21,99.58,,,,,,,,42.27,42.21,#N/A,99.58,,,
4,41157.91737,44.09,44.03,2.21,98.83,,,,,,,,44.09,44.03,#N/A,98.83,,,
4,41157.9591,46.4,46.34,2.21,97.84,,,,,,,,46.4,46.34,#N/A,97.84,,,
4,41158.00076,48.26,48.2,2.21,97.07,,,,,,,,0,0,#N/A,97.07,,,
4,41158.04176,50.09,48.2,2.21,96.52,,,,,,,,1.83,0,#N/A,96.52,,,
4,41158.08454,52.47,48.2,2.86,95.82,,,,,,,,4.21,0,#N/A,95.82,,,
4,41158.12507,54.41,48.2,2.1,95.26,,,,,,,,6.15,0,#N/A,95.26,,,
4,41158.12576,54.41,48.2,2.1,95.26,,,,,,,,6.15,0,#N/A,95.26,,,
4,41158.16675,61.69,48.2,8.3,93.27,,,,,,,,13.43,0,#N/A,93.27,,,
4,41158.2091,66.63,53.14,2.86,91.19,,,,,,,,18.37,4.94,#N/A,91.19,,,
4,41158.22365,67.02,53.14,1.45,91.07,,,,,,,,18.76,4.94,#N/A,91.07,,,
4,41158.25001,67.36,53.14,0,90.97,,,,,,,,19.1,4.94,#N/A,90.97,,,
4,41158.29174,67.37,53.14,0,90.97,,,,,,,,19.11,4.94,#N/A,90.97,,,
4,41158.33473,67.37,53.14,0,90.97,,,,,,,,19.11,4.94,#N/A,90.97,,,
4,41158.37525,67.37,53.14,0,90.97,,,,,,,,19.11,4.94,#N/A,90.97,,,
4,41158.37576,67.37,53.14,0,90.97,,,,,,,,19.11,4.94,#N/A,90.97,,,
4,41158.38826,67.37,53.14,0,90.97,,,,,,,,19.11,4.94,#N/A,90.97,,,
4,41158.41676,67.37,53.14,0,90.97,,,,,,,,19.11,4.94,#N/A,90.97,,,
4,41158.45834,67.37,53.14,0,90.97,,,,,,,,19.11,4.94,#N/A,90.97,,,
4,41158.50075,67.37,53.14,0,90.97,,,,,,,,19.11,4.94,#N/A,90.97,,,
4,41158.55492,67.38,53.14,0,90.97,,,,,,,,19.12,4.94,#N/A,90.97,,,
4,41158.55561,67.38,53.14,0,90.97,,,,,,,,19.12,4.94,#N/A,90.97,,,
4,41158.6515,0.04,0,0,90.96,,,,,,,,0.04,0,#N/A,90.96,,,
4,41158.6667,0.04,0,0,90.96,,,,,,,,0.04,0,#N/A,90.96,,,
4,41159.00157,0.01,0,0,82.63,,,,,,,,0,0,#N/A,82.63,,,
4,41159.04242,0.01,0,0,82.63,,,,,,,,0,0,#N/A,82.63,,,
4,41159.08333,0.01,0,0,82.63,,,,,,,,0,0,#N/A,82.63,,,
4,41159.12508,0.01,0,0,82.63,,,,,,,,0,0,#N/A,82.63,,,
4,41159.16948,0.01,0,0,82.63,,,,,,,,0,0,#N/A,82.63,,,
4,41160.0077,0.01,0,0,76.84,,,,,,,,0,0,#N/A,76.84,,,
4,41160.04177,0.01,0,0,171.84,,,,,,,,0,0,#N/A,171.84,,,
4,41160.04249,0.01,0,0,171.84,,,,,,,,0,0,#N/A,171.84,,,
4,41160.08338,0.01,0,0,171.84,,,,,,,,0,0,#N/A,171.84,,,
4,41160.12509,0.01,0,0,171.84,,,,,,,,0,0,#N/A,171.84,,,
4,41160.33126,0.01,0,0,171.84,,,,,,,,0,0,#N/A,171.84,,,
4,41160.45698,0.01,0,0,171.84,,,,,,,,0,0,#N/A,171.84,,,
4,41160.45837,0.01,0,0,171.84,,,,,,,,0,0,#N/A,171.84,,,
4,41161.00214,0.01,0,0,160.82,,,,,,,,0,0,#N/A,160.82,,,
4,41161.00284,0.01,0,0,160.82,,,,,,,,0,0,#N/A,160.82,,,
4,41161.00353,0.01,0,0,160.82,,,,,,,,0,0,#N/A,160.82,,,
4,41161.04436,0.01,0,0,160.82,,,,,,,,0,0,#N/A,160.82,,,
4,41161.0841,0.01,0,0,160.82,,,,,,,,0,0,#N/A,160.82,,,
4,41161.12508,0.01,0,0,160.82,,,,,,,,0,0,#N/A,160.82,,,
4,41161.34683,0.21,0,0,160.75,,,,,,,,0.2,0,#N/A,160.75,,,
4,41161.37918,0.21,0,0,160.75,,,,,,,,0.2,0,#N/A,160.75,,,
4,41161.45843,0.22,0,0,160.75,,,,,,,,0.21,0,#N/A,160.75,,,
4,41161.50007,0.22,0,0,160.75,,,,,,,,0.21,0,#N/A,160.75,,,
4,41161.61005,0.22,0,0,160.75,,,,,,,,0.21,0,#N/A,160.75,,,
4,41161.66667,0.22,0,0,160.75,,,,,,,,0.21,0,#N/A,160.75,,,
4,41162.00425,0.11,0,1.15,149.45,,,,,,,,0,0,#N/A,149.45,,,
4,41162.0092,0.26,0,1.06,149.42,,,,,,,,0.15,0,#N/A,149.42,,,
4,41162.04167,1,0,1.15,149.27,,,,,,,,0.89,0,#N/A,149.27,,,
4,41162.08616,2.05,0,1.06,149.06,,,,,,,,1.94,0,#N/A,149.06,,,
4,41162.10978,2.56,0,1.15,148.95,,,,,,,,2.45,0,#N/A,148.95,,,
4,41163.00199,0.058833333,0,1.06,137.03,,,,,,,,3.46945E-17,0,#N/A,137.03,,,
4,41163.04177,0.98,0,1.15,136.84,,,,,,,,0.921166667,0,#N/A,136.84,,,
4,41163.08343,1.96,0,1.06,136.63,,,,,,,,1.901166667,0,#N/A,136.63,,,
4,41163.08412,1.96,0,1.06,136.63,,,,,,,,1.901166667,0,#N/A,136.63,,,
4,41163.12503,2.96,0,1.15,136.43,,,,,,,,2.901166667,0,#N/A,136.43,,,
4,41163.20097,6.5,0,2.1,135.49,,,,,,,,6.441166667,0,#N/A,135.49,,,
4,41163.53959,7.44,0,0,135.25,,,,,,,,7.381166667,0,#N/A,135.25,,,
4,41163.54168,7.44,0,0,135.25,,,,,,,,7.381166667,0,#N/A,135.25,,,
4,41163.5834,7.44,0,0,135.25,,,,,,,,7.381166667,0,#N/A,135.25,,,
4,41163.60972,7.44,0,0,135.25,,,,,,,,7.381166667,0,#N/A,135.25,,,
4,41163.62303,7.44,0,0,135.25,,,,,,,,7.381166667,0,#N/A,135.25,,,
4,41163.62502,7.44,0,0,135.25,,,,,,,,7.381166667,0,#N/A,135.25,,,
4,41163.66674,9.8,0,9.16,134.62,,,,,,,,9.741166667,0,#N/A,134.62,,,
4,41163.70904,18.95,9.15,13.22,130.93,,,,,,,,18.89116667,9.15,#N/A,130.93,,,
4,41163.75007,29.82,20.03,12.36,126.37,,,,,,,,29.76116667,20.03,#N/A,126.37,,,
4,41163.79167,32.11,22.32,1.15,125.42,,,,,,,,32.05116667,22.32,#N/A,125.42,,,
4,41163.83336,33.12,23.33,1.15,125.02,,,,,,,,33.06116667,23.33,#N/A,125.02,,,
4,41163.87506,34.07,24.28,1.15,124.64,,,,,,,,34.01116667,24.28,#N/A,124.64,,,
4,41163.91747,35.48,25.69,1.15,124.09,,,,,,,,35.42116667,25.69,#N/A,124.09,,,
4,41163.95911,36.45,26.66,1.15,123.7,,,,,,,,36.39116667,26.66,#N/A,123.7,,,
4,41164.00002,37.44,27.65,1.23,123.3,,,,,,,,0,0,#N/A,123.3,,,
4,41164.04175,38.67,27.65,1.66,123.01,,,,,,,,1.23,0,#N/A,123.01,,,
4,41164.08344,39.77,27.65,1.15,122.77,,,,,,,,2.33,0,#N/A,122.77,,,
4,41164.12516,40.78,27.65,1.15,122.57,,,,,,,,3.34,0,#N/A,122.57,,,
4,41164.16669,42,27.65,2.7,122.29,,,,,,,,4.56,0,#N/A,122.29,,,
4,41164.20841,44.57,27.65,3.14,121.6,,,,,,,,7.13,0,#N/A,121.6,,,
4,41164.25,45.37,27.65,0,121.38,,,,,,,,7.93,0,#N/A,121.38,,,
4,41164.29171,45.37,27.65,0,121.38,,,,,,,,7.93,0,#N/A,121.38,,,
4,41164.33338,45.37,27.65,0,121.38,,,,,,,,7.93,0,#N/A,121.38,,,
4,41164.37574,45.38,27.65,0,121.38,,,,,,,,7.94,0,#N/A,121.38,,,
4,41164.4167,45.38,27.65,0,121.38,,,,,,,,7.94,0,#N/A,121.38,,,
4,41164.45841,45.38,27.65,0,121.38,,,,,,,,7.94,0,#N/A,121.38,,,
4,41164.50008,45.61,27.65,0.46,121.28,,,,,,,,8.17,0,#N/A,121.28,,,
4,41167.12528,0.01,0,0,55.35,,,,,,,,0,0,#N/A,55.35,,,
4,41167.2091,1.86,0,0,54.86,,,,,,,,1.85,0,#N/A,54.86,,,
4,41167.2502,4.94,0,4.31,54.02,,,,,,,,4.93,0,#N/A,54.02,,,
4,41167.26329,6.36,0,7.33,53.63,,,,,,,,6.35,0,#N/A,53.63,,,
4,41167.29237,10.4,0,6.8,52.55,,,,,,,,10.39,0,#N/A,52.55,,,
4,41167.3341,15.1,0,4.4,51.28,,,,,,,,15.09,0,#N/A,51.28,,,
4,41167.37509,19.17,0,4.67,50.21,,,,,,,,19.16,0,#N/A,50.21,,,
4,41167.41472,22.67,0,3.4,49.32,,,,,,,,22.66,0,#N/A,49.32,,,
4,41167.41674,22.67,0,3.4,49.32,,,,,,,,22.66,0,#N/A,49.32,,,
4,41167.45834,25.83,0,3.83,48.49,,,,,,,,25.82,0,#N/A,48.49,,,
4,41167.50076,28.65,0,0,47.78,,,,,,,,28.64,0,#N/A,47.78,,,
4,41167.52714,28.65,0,0,47.78,,,,,,,,28.64,0,#N/A,47.78,,,
4,41167.54177,28.65,0,0,47.78,,,,,,,,28.64,0,#N/A,47.78,,,
4,41167.58341,28.9,0,4.13,47.71,,,,,,,,28.89,0,#N/A,47.71,,,
4,41167.62572,32.2,0,3.91,46.82,,,,,,,,32.19,0,#N/A,46.82,,,
4,41167.66671,36.55,0,9.16,45.62,,,,,,,,36.54,0,#N/A,45.62,,,
4,41167.70912,46.53,9.98,12.45,41.6,,,,,,,,46.52,9.98,#N/A,41.6,,,
4,41167.75079,56.22,19.67,0,37.53,,,,,,,,56.21,19.67,#N/A,37.53,,,
4,41167.7924,56.22,19.67,0,37.53,,,,,,,,56.21,19.67,#N/A,37.53,,,
4,41167.83409,56.22,19.67,0,37.53,,,,,,,,56.21,19.67,#N/A,37.53,,,
4,41167.87522,56.22,19.67,0,37.53,,,,,,,,56.21,19.67,#N/A,37.53,,,
4,41167.9167,56.22,19.67,0,37.53,,,,,,,,56.21,19.67,#N/A,37.53,,,
4,41167.95909,56.22,19.67,0,37.53,,,,,,,,56.21,19.67,#N/A,37.53,,,
4,41168.00071,56.22,19.67,0,37.53,,,,,,,,0,0,#N/A,37.53,,,
4,41168.04244,0.01,0,0,37.53,,,,,,,,0.01,0,#N/A,37.53,,,
4,41168.05509,0.01,0,0,37.53,,,,,,,,0.01,0,#N/A,37.53,,,
4,41168.08339,0.01,0,0,37.53,,,,,,,,0.01,0,#N/A,37.53,,,
4,41168.12514,0.65,0,4.4,37.36,,,,,,,,0.65,0,#N/A,37.36,,,
4,41168.13822,1.6,0,3.22,37.11,,,,,,,,1.6,0,#N/A,37.11,,,
4,41168.15146,2.41,0,4.31,36.89,,,,,,,,2.41,0,#N/A,36.89,,,
