c1,9/11/12,t61.27,n0,cr112.39
c1,9/11/12,t66.63,n0,cr110.94
c1,9/11/12,t101.289999999999,n34.67,cr97.01
c1,9/11/12,t116.82,n50.2,cr90.48
c1,9/11/12,t119.66,n53.04,cr89.32
c1,9/11/12,t122.71,n56.09,cr88.07
c1,9/11/12,t125.589999999999,n58.97,cr86.9
c1,9/11/12,t129.55,n62.93,cr85.33
c1,9/11/12,t132.46,n65.84,cr84.15
c1,9/12/12,t2.97999999999998,n2.97999999999998,cr82.95
c1,9/12/12,t5.81,n2.97999999999998,cr82.19
c1,9/12/12,t8.84,n2.97999999999998,cr81.39
c1,9/12/12,t11.86,n2.97999999999998,cr80.59
c1,9/12/12,t21.34,n2.97999999999998,cr78.04
c1,9/12/12,t28.4,n2.97999999999998,cr76.31
c1,9/12/12,t36.11,n2.97999999999998,cr74.26
c1,9/12/12,t38.05,n2.97999999999998,cr73.73
c1,9/12/12,t41.06,n2.97999999999998,cr72.91
c1,9/12/12,t44.78,n2.97999999999998,cr71.92
c1,9/12/12,t48.52,n2.97999999999998,cr70.93
c1,9/12/12,t51.49,n2.97999999999998,cr70.14
c1,9/12/12,t54.53,n2.97999999999998,cr69.34
c1,9/15/12,t0,n0,cr0.2
c1,9/15/12,t0,n0,cr0.2
c1,9/15/12,t8.78,n0,cr197.81
c1,9/15/12,t15.19,n0,cr196.09
c1,9/15/12,t26.2,n0,cr193.11
c1,9/15/12,t28.2999999999999,n0,cr192.54
c1,9/15/12,t34.03,n0,cr191
c1,9/15/12,t36.33,n0,cr190.43
c1,9/15/12,t36.33,n0,cr190.43
c1,9/15/12,t37.87,n0,cr190.03
c1,9/15/12,t38.33,n0,cr189.91
c1,9/15/12,t38.36,n0,cr189.9
c1,9/15/12,t38.36,n0,cr189.9
c1,9/15/12,t46.63,n0,cr187.68
c1,9/15/12,t49.81,n0,cr186.84
c1,9/15/12,t55.92,n0,cr185.21
c1,9/15/12,t74.33,n18.41,cr177.69
c1,9/15/12,t88.9799999999999,n33.06,cr171.55
c1,9/15/12,t91.9299999999999,n36.01,cr170.35
c1,9/15/12,t94.7599999999999,n38.84,cr169.2
c1,9/15/12,t98.0399999999999,n42.12,cr167.86
c1,9/15/12,t100.89,n44.97,cr166.7
c1,9/15/12,t103.91,n47.99,cr165.46
c1,9/16/12,t2.95,n2.94999999999999,cr164.33
c1,9/16/12,t5.97,n2.94999999999999,cr163.57
c1,9/16/12,t6.77,n2.94999999999999,cr163.35
c1,9/16/12,t8.68,n2.94999999999999,cr162.84
c1,9/16/12,t12.05,n2.94999999999999,cr161.93
c1,9/16/12,t12.85,n2.94999999999999,cr161.71
c1,9/16/12,t14.35,n2.94999999999999,cr161.31
c1,9/16/12,t16.88,n2.94999999999999,cr160.62
c1,9/16/12,t19.04,n2.94999999999999,cr160.04
c1,9/16/12,t34.73,n2.94999999999999,cr155.83
c1,9/16/12,t42.25,n2.94999999999999,cr153.81
c1,9/16/12,t44.52,n2.94999999999999,cr153.2
c1,9/16/12,t45.55,n2.94999999999999,cr152.92
c1,9/16/12,t48.26,n2.94999999999999,cr152.19
c1,9/16/12,t51.44,n2.94999999999999,cr151.34
c1,9/16/12,t54.59,n2.94999999999999,cr150.5
c1,9/16/12,t55.29,n2.94999999999999,cr150.31
c1,9/16/12,t55.9,n2.94999999999999,cr150.14
c1,9/16/12,t56.74,n2.94999999999999,cr149.92
c1,9/16/12,t57.57,n2.94999999999999,cr149.7
c1,9/16/12,t59.65,n2.94999999999999,cr149.14
c1,9/16/12,t60.5,n2.94999999999999,cr148.91
c1,9/16/12,t61.31,n2.94999999999999,cr148.7
c1,9/16/12,t62.15,n2.94999999999999,cr148.48
c1,9/16/12,t62.49,n2.94999999999999,cr148.39
c1,9/16/12,t83.73,n2.94999999999999,cr142.66
c1,9/16/12,t99.35,n2.94999999999999,cr138.44
c1,9/16/12,t99.35,n2.94999999999999,cr138.44
c1,9/16/12,t104.49,n2.94999999999999,cr137.04
c1,9/16/12,t112.57,n2.94999999999999,cr135.22
c1,9/16/12,t146.76,n37.1299999999999,cr120.8
c1,9/16/12,t185.22,n75.59,cr104.59
c1,9/16/12,t210.26,n100.63,cr94.05
c1,9/16/12,t210.38,n100.75,cr94
c1,9/16/12,t212.49,n102.85,cr93.09
c1,9/16/12,t213.269999999999,n103.63,cr92.8
c1,9/16/12,t213.82,n104.18,cr92.59
c1,9/16/12,t213.94,n104.299999999999,cr92.54
c1,9/17/12,t0.370000000000004,n0.370000000000004,cr92.39
c1,9/17/12,t0.579999999999984,n0.370000000000004,cr92.33
c1,9/17/12,t0.579999999999984,n0.370000000000004,cr92.33
c1,9/17/12,t0.579999999999984,n0.370000000000004,cr92.33
